shipper_party_name,count,mean_delay,% Total
DONGYING GIAYOUNG PRECISION METAL,116,-2.3620689655172415,0.0006597582770799348
SHAOXING LADIES TEXTILE GARMENTS,116,-2.3620689655172415,0.0006597582770799348
"CRYSTAL BOHEMIA, A.S.",58,-2.3620689655172415,0.0003298791385399674
"CHANG TYPE INDUSTRIAL CO., LTD.",163,-2.361963190184049,0.0009270741307243913
ALPI SPA,83,-2.36144578313253,0.0004720684223934017
"Q L LIGHT SOURCE CO.,LTD",72,-2.361111111111111,0.0004095051374978907
MIDDLEBY PHIIPPINES CORPORATION,72,-2.361111111111111,0.0004095051374978907
PUNGJIN SOLUTION CO LTD,122,-2.360655737704918,0.0006938837052047591
ARTURO SALICE S.P.A.,111,-2.3603603603603602,0.0006313204203092481
TCL HOME APPLIANCES (HK) CO. LTD.,50,-2.36,0.0002843785677068685
BORGWARNER BRASIL LTDA,103,-2.3592233009708736,0.0005858198494761492
MERIT MEDICAL IRELAND LTD,117,-2.358974358974359,0.0006654458484340722
TRISONIC INDUSTRIES LIMITED,234,-2.358974358974359,0.0013308916968681444
UNION TOP TRADING LIMITED,78,-2.358974358974359,0.0004436305656227148
HANGZHOU YANGTSE RIVER DELTA,78,-2.358974358974359,0.0004436305656227148
MINGBO FURNITURE MANUFACTURER CO.,223,-2.3587443946188342,0.0012683284119726333
SAAR-BLANKSTAHL GMBH,92,-2.358695652173913,0.000523256564580638
ABB SPA - ABB SACE DIVISION,198,-2.3585858585858586,0.0011261391281191992
DANIELI AND OFFICINE MECCANICHE,53,-2.358490566037736,0.0003014412817692806
GB GRANITOS E MARM. DO BRASIL LTDA,120,-2.3583333333333334,0.0006825085624964844
UNITED CRANE COMPONENTS PRIVATE LTD,67,-2.3582089552238807,0.00038106728072720376
MANN HUMMEL FT POLAND SP. Z O.O.,1148,-2.3580139372822297,0.0065293319145497
RIBE TECHN FEDERN GMBH & CO KG,137,-2.3576642335766422,0.0007791972755168197
FRENZELIT WERKE GMBH,165,-2.3575757575757574,0.000938449273432666
HONG KONG HAILIANG METAL TRADING,529,-2.3572778827977316,0.0030087252463386685
ORREFORS KOSTA BODA AB,56,-2.357142857142857,0.0003185039958316927
MINH PHAT CERAMICS CO LTD,84,-2.357142857142857,0.0004777559937475391
"HANGZHOU WELLMEI HOME TEXTILES CO.,",70,-2.357142857142857,0.00039812999478961586
SUN TECH LIMITED,426,-2.356807511737089,0.0024229053968625193
TRELLEBORG BOHEMIA A.S.,118,-2.3559322033898304,0.0006711334197882097
"AMADA HOLDINGS CO., LTD.",118,-2.3559322033898304,0.0006711334197882097
"GUANGZHOU YIKIA GARMENTS CO.,LTD.",59,-2.3559322033898304,0.00033556670989410485
GUANGZHOU YAQITE INDUSTRIAL,59,-2.3559322033898304,0.00033556670989410485
INTER ASIA INC,90,-2.3555555555555556,0.0005118814218723633
M/S. PEEKAY STEEL CASTINGS PVT. LTD,318,-2.3553459119496853,0.0018086476906156834
ZHEJIANG KAIFENG IMPORT & EXPORT,76,-2.3552631578947367,0.0004322554229144401
WVG ALU-TEC GMBH,62,-2.3548387096774195,0.0003526294239565169
SU-PACK TECHNOLOGY ENTERPRISE,62,-2.3548387096774195,0.0003526294239565169
CHUNGHSIN INTERNATIONAL ECONOMIC AN,93,-2.3548387096774195,0.0005289441359347754
"ANHUI BOXING MACHINERY CO.,LTD",96,-2.3541666666666665,0.0005460068499971876
"WUXI P-TECH CO.,LTD",99,-2.3535353535353534,0.0005630695640595996
ELEGANT BEST INVESTMENT LIMITED,116,-2.353448275862069,0.0006597582770799348
YAKIMA NANJING PRECISION INDUSTRY,51,-2.3529411764705883,0.00029006613906100583
INDIA INTERNATIONAL HOUSE LTD,51,-2.3529411764705883,0.00029006613906100583
NANJING DEVELOP ADVANCED MANUFACTUR,51,-2.3529411764705883,0.00029006613906100583
KAESER KOMPRESSOREN SE,250,-2.352,0.0014218928385343426
AGNI FIBER BOARDS PVT LTD,54,-2.3518518518518516,0.000307128853123418
"ZHEJIANG YUELING CO.,LTD",145,-2.3517241379310345,0.0008246978463499185
JINMA INDUSTRIAL GROUP CO LTD,145,-2.3517241379310345,0.0008246978463499185
VENTURE ELECTRONICS (SHANGHAI) CO,128,-2.3515625,0.0007280091333295833
ZHEJIANG LIANDA SCIENCE&TECHNOLOGY,57,-2.3508771929824563,0.0003241915671858301
EVA-LAST HONG KONG LIMITED,80,-2.35,0.00045500570833098954
"DODO ALUMINIUM (SUZHOU) CO.,LTD",80,-2.35,0.00045500570833098954
JOHNSON ELECTRIC TRADING MEXICO,112,-2.3482142857142856,0.0006370079916633854
KASTO MASCHINENBAU GMBH & CO. KG,204,-2.3480392156862746,0.0011602645562440233
FOSHAN EVERBRIGHT IMPORT AND EXPORT,92,-2.347826086956522,0.000523256564580638
SCHAEFFLER TECH GMBH AND CO KG,374,-2.3475935828877006,0.0021271516864473762
LISI AUTOMOTIVE FORMER,383,-2.3472584856396868,0.0021783398286346124
ESKA AUTOMOTIVE GMBH,683,-2.3469985358711565,0.0038846112348758233
FEDERAL-MOGUL WIESBADEN GMBH,225,-2.3466666666666667,0.0012797035546809083
CENTURY DISTRIBUTION SYSTEMS SHENZ,404,-2.3465346534653464,0.0022977788270714975
NINGGUO JINXIN ELECTRICAL MACHINE C,52,-2.3461538461538463,0.0002957537104151432
TI POLAND SP. Z O.O.,52,-2.3461538461538463,0.0002957537104151432
TECNO POULTRY EQUIPMENT SPA,214,-2.3457943925233646,0.0012171402697853972
TRANS WORLD TRADING & SERVICES,81,-2.345679012345679,0.000460693279685127
AQUIS WASSER-LUFT-SYSTEME GMBH,55,-2.3454545454545452,0.0003128164244775553
JIANGMEN KINWAI INTERNATIONAL FURNI,110,-2.3454545454545452,0.0006256328489551106
ALLPRESS METALS,168,-2.3452380952380953,0.0009555119874950781
CHANGZHOU RANCO REVERSING VALVE CO.,87,-2.3448275862068964,0.0004948187078099511
"WENDENG JINYE INDUSTRIAL CO.,LTD",64,-2.34375,0.00036400456666479166
"STAGE GROUP CO.,LTD",96,-2.34375,0.0005460068499971876
NINESTAR ELECTRONIC COMPANY LIMITED,291,-2.343642611683849,0.0016550832640539748
LUBING MASCHINENFABRIK,265,-2.3433962264150945,0.001507206408846403
CHANGSHU WALSIN SPECIALTY STEEL CO.,67,-2.343283582089552,0.00038106728072720376
DOMINICAN GARDEN PRODUCTS,67,-2.343283582089552,0.00038106728072720376
ZHAOYANG ELECTRONICS SHENZHEN CO.,283,-2.3427561837455833,0.0016095826932208757
SEALED AIR S.R.L.,677,-2.342688330871492,0.003850485806750999
COMPANIA LICORERA DE NICARAGUA,146,-2.3424657534246576,0.0008303854177040559
ZHEJIANG FOCUS-ON IMP EXP CO LTD,196,-2.3418367346938775,0.0011147639854109245
TENNECO (DALIAN)EXHAUST SYSTEM CO.L,120,-2.341666666666667,0.0006825085624964844
JOSE MARIA DA FONSECA VINHOS S A,82,-2.341463414634146,0.0004663808510392643
BOSCH AUTOMOTIVE,135,-2.3407407407407406,0.0007678221328085449
QINGDAO DEJILI PACKAGING TECHNOLOGY,50,-2.34,0.0002843785677068685
MAHLE ARGENTINA SA,100,-2.34,0.000568757135413737
HONGFUJIN PRECISION ELECTRONIC TIAN,203,-2.3399014778325125,0.001154576984889886
QINGDAO GBS MACHINERY CO,445,-2.339325842696629,0.0025309692525911295
SAPICI SPA,115,-2.3391304347826085,0.0006540707057257975
"ZHEJIANG XINGKE WOOD CO., LTD",121,-2.3388429752066116,0.0006881961338506217
"LISHUI HONGDA INDUSTRY CO.,LTD",124,-2.338709677419355,0.0007052588479130338
MALINSKI MADEIRAS LTDA,127,-2.338582677165354,0.0007223215619754459
"SHIN JAAN WORKS CO., LTD.",65,-2.3384615384615386,0.00036969213801892905
ROECHLING INDUSTRIAL XANTEN GMBH,65,-2.3384615384615386,0.00036969213801892905
ANHUI HELI INDUSTRIAL VEHICLE IMP,207,-2.3381642512077296,0.0011773272703064356
"WENZHOU XINCHAO STATIONERY CO.,LTD",71,-2.3380281690140845,0.00040381756614375324
ECOSAC AGRICOLA SAC,148,-2.3378378378378377,0.0008417605604123308
NPV INDUSTRY CO LTD,77,-2.3376623376623376,0.00043794299426857744
OLAM VIETNAM LTD,80,-2.3375,0.00045500570833098954
SHEKEL (NINGBO) SCALES LTD,83,-2.3373493975903616,0.0004720684223934017
"COMBIS SPORT ENTERPRISE CO., LTD.",89,-2.337078651685393,0.000506193850518226
TE CONNECTIVITY HK LIMITED,92,-2.3369565217391304,0.000523256564580638
VERDE 1999 SRL.,282,-2.3368794326241136,0.0016038951218667382
"SIAM UNITED RUBBER CO., LTD.",104,-2.3365384615384617,0.0005915074208302864
SUZHOU SHIN ETSU POLYMER CO LTD,208,-2.3365384615384617,0.0011830148416605729
RKW SAINT FRERES EMBALLAGE SAS,113,-2.336283185840708,0.0006426955630175228
B E AEROSPACE UK LTD.,364,-2.3351648351648353,0.0020702759729060026
HENN GMBH CO KG,197,-2.33502538071066,0.001120451556765062
"TONG HEER FASTENERS (THAILAND) CO.,",210,-2.3333333333333335,0.0011943899843688476
NINGBO WORLD-LINK INTERNATIONAL,54,-2.3333333333333335,0.000307128853123418
CONSTANTIA TEICH POLAND SP ZOO,147,-2.3333333333333335,0.0008360729890581934
DK GRAND INTERNATIONAL CORP.,105,-2.3333333333333335,0.0005971949921844238
GASTALDELLO SISTEMI SPA,63,-2.3333333333333335,0.0003583169953106543
CREATIVE COURTYARDS INTERNATIONAL,51,-2.3333333333333335,0.00029006613906100583
CHONGQING XINXING TONGYONG DRIVETRA,117,-2.3333333333333335,0.0006654458484340722
AGROINDUSTRIAL NIQUEN SA,57,-2.3333333333333335,0.0003241915671858301
DALIAN RUIGUANG NONWOVEN GROUP,57,-2.3333333333333335,0.0003241915671858301
SIME DARBY PLANTATION BERHAD,105,-2.3333333333333335,0.0005971949921844238
LEDERER GMBH,234,-2.3333333333333335,0.0013308916968681444
"FASTEN GROUP IMP. EXP.CO.,LTD",69,-2.3333333333333335,0.00039244242343547853
ZECCHETTI SRL,105,-2.3333333333333335,0.0005971949921844238
"ZHEJIANG WANDA STEERING GEAR CO., L",75,-2.3333333333333335,0.0004265678515603027
KRAH-RWI GMBH & CO. KG,139,-2.3309352517985613,0.0007905724182250944
TJ CAROLANS & SON LTD,393,-2.330788804071247,0.0022352155421759864
PHU THO JIM BROTHER S CORPORATION,118,-2.330508474576271,0.0006711334197882097
FAVORITA SPA MARMI GRANITI ONICI,109,-2.330275229357798,0.0006199452776009732
DILLINGER HUTTENWERKE AG,200,-2.33,0.001137514270827474
"SUMITOMO HEAVY INDUSTRIES, LTD.",158,-2.329113924050633,0.0008986362739537045
"CI BAO CO.,LTD",225,-2.328888888888889,0.0012797035546809083
AOLITIAN INDUSTRIAL MANUFACTURING C,70,-2.3285714285714287,0.00039812999478961586
MTU - FRIEDRICHSHAFEN GMBH,987,-2.3282674772036476,0.005613632926533585
SIEMENS LIMITED,64,-2.328125,0.00036400456666479166
HOERBIGER KOMPRESSORTECHNIK GMBH,351,-2.3276353276353277,0.001996337545302217
COMBILIFT ULC,1392,-2.3275862068965516,0.007917099324959218
OWENS CORNING FIBERGLAS A.S. LTDA.,55,-2.327272727272727,0.0003128164244775553
Magnesita Refratarios S/A.,55,-2.327272727272727,0.0003128164244775553
JIANGYIN MACHINE-BUILDING INC.,55,-2.327272727272727,0.0003128164244775553
"UNION VITI-VINICOLA, S.A.",52,-2.326923076923077,0.0002957537104151432
"YANTAI BAGMART PACKAGING CO.,LTD.",52,-2.326923076923077,0.0002957537104151432
"TOA INDUSTRIES CO.,LTD.",144,-2.326388888888889,0.0008190102749957814
YANCHENG DADI FOODS CO LTD,129,-2.3255813953488373,0.0007336967046837207
KACO GMBH CO.KG,123,-2.3252032520325203,0.0006995712765588965
VERESCENCE FRANCE,80,-2.325,0.00045500570833098954
MEKTEC MFG CORP (ZHUHAI) LTD,77,-2.324675324675325,0.00043794299426857744
"HEBEI SHINNING METALS CO.,LTD.",74,-2.324324324324324,0.0004208802802061654
SHW AUTOMOTIVE GMBH,185,-2.324324324324324,0.0010522007005154134
SELZER FERTIGUNGSTECHNIK GMBH & CO,173,-2.3236994219653178,0.000983949844265765
MONDIALE FREIGHT SERVICES LTD,294,-2.32312925170068,0.0016721459781163868
JINHUA WEIDA COSMETIC PACKAGING,65,-2.3230769230769233,0.00036969213801892905
SHANXI HONGJIN PLASTIC TECHNOLOGY C,62,-2.3225806451612905,0.0003526294239565169
FORBO SIEGLING DANMARK A S,62,-2.3225806451612905,0.0003526294239565169
TAMMA INDUSTRIE ALIMENTARI DI CAPIT,90,-2.3222222222222224,0.0005118814218723633
ABRASIVE SOLUTION INC.,84,-2.3214285714285716,0.0004777559937475391
TOTO SHANGHAI CO.LTD,56,-2.3214285714285716,0.0003185039958316927
CER. MARINER,81,-2.3209876543209877,0.000460693279685127
WITTUR AUSTRIA GMBH,655,-2.3206106870229006,0.0037253592369599774
OSI ELECTRONICS PTE LTD,209,-2.3205741626794256,0.0011887024130147104
ANCO CHINA LTD,209,-2.3205741626794256,0.0011887024130147104
"NINGBO J&J FASHION CO.,LTD",78,-2.3205128205128207,0.0004436305656227148
CONTINENTAL POWERTRAIN ROMANIA SRL,259,-2.3204633204633205,0.0014730809807215787
REINHAUSEN POWER COMPOSITES GMBH,103,-2.320388349514563,0.0005858198494761492
VOLPONI IMPORTACAO EXPORTACAO LTD,75,-2.32,0.0004265678515603027
PBA SERVICOS E COM DE PEDRAS ORNAME,75,-2.32,0.0004265678515603027
PINETREE CO LTD,72,-2.3194444444444446,0.0004095051374978907
WHEELS INDIA LTD,407,-2.3194103194103195,0.0023148415411339096
GRINDEX PUMPS,94,-2.3191489361702127,0.0005346317072889127
MUHR UND BENDER KG,887,-2.319052987598647,0.0050448757911198475
GEENY LIGHTING FACTORY,91,-2.318681318681319,0.0005175689932265007
PHILIPS LIGHTING POLAND SP. Z O.O.,91,-2.318681318681319,0.0005175689932265007
INNOVATION UNITED INTERNATIONAL(VIE,258,-2.317829457364341,0.0014673934093674414
REKUPLAST GMBH,148,-2.3175675675675675,0.0008417605604123308
"FUJIAN PRAISE INTERNATIONAL CO.,LTD",164,-2.317073170731707,0.0009327617020785286
"LINKFAST INDUSTRY CO., LTD.",183,-2.3169398907103824,0.0010408255578071388
GUANGDONG GALANZ MICROWAVE ELECTRIC,221,-2.316742081447964,0.0012569532692643587
ZURU LLC.,60,-2.316666666666667,0.0003412542812482422
"JIANGSU HENGLI HYDRAULIC CO., LTD",60,-2.316666666666667,0.0003412542812482422
CYMER KOREA INC.,215,-2.316279069767442,0.0012228278411395344
"HEBEI CHENGXIN CO.,LTD.",133,-2.3157894736842106,0.0007564469901002702
SHANGHAI SHENHONG FOREIGN ECONOMIC,54,-2.314814814814815,0.000307128853123418
TOP GLOBAL INTERNATIONAL LTD,54,-2.314814814814815,0.000307128853123418
TPJ COMERCIO ATACADISTA DE CAFE IMP,137,-2.3138686131386863,0.0007791972755168197
"SAN LIM FURNITURE CO., LTD.",51,-2.3137254901960786,0.00029006613906100583
EBM-PAPST,51,-2.3137254901960786,0.00029006613906100583
PFARR STANZTECHNIK GMBH,64,-2.3125,0.00036400456666479166
TRIA SPA,77,-2.311688311688312,0.00043794299426857744
C.D. WAELZHOLZ GMBH & CO. KG,1088,-2.311580882352941,0.006188077633301458
HENAN EVERNEW MACHINERY EQUIPMENT,61,-2.3114754098360657,0.00034694185260237956
ISRINGHAUSEN GMBH & CO. KG,90,-2.311111111111111,0.0005118814218723633
DR. SCHNEIDER KUNSTSTOFFWERKE GMBH,193,-2.3108808290155443,0.0010977012713485122
POLYMAXX INDUSTRIES LIMITED,267,-2.310861423220974,0.0015185815515546778
SHANGHAI STROM PACKAGE CO LTD,74,-2.310810810810811,0.0004208802802061654
LUCCHINI MAME' FORGE S.P.A.,58,-2.310344827586207,0.0003298791385399674
VACUUMSCHMELZE GMBH & CO. KG,116,-2.310344827586207,0.0006597582770799348
ADIENT POLAND SP. Z O.O.,71,-2.3098591549295775,0.00040381756614375324
DAEYONG COMPANY LIMITED,139,-2.3093525179856114,0.0007905724182250944
COMPUTIME LTD.,55,-2.309090909090909,0.0003128164244775553
HANGZHOU YIBEI FURNITURE LLC,324,-2.308641975308642,0.001842773118740508
CASCO AUTOMOTIVE (SUZHOU) CO L,146,-2.308219178082192,0.0008303854177040559
KENNEDY HYGIENE PRODUCTS LTD,91,-2.3076923076923075,0.0005175689932265007
HIDRO RUBBER IBERICA SA,52,-2.3076923076923075,0.0002957537104151432
METALDYNE INDUSTRIES LTD,91,-2.3076923076923075,0.0005175689932265007
"YUHUAN JINLI AUTO PARTS CO.,LTD",65,-2.3076923076923075,0.00036969213801892905
CONSERVE ALIMENTARI FUTURAGRI,101,-2.3069306930693068,0.0005744447067678744
IPAE-PROGARDEN SPA,88,-2.3068181818181817,0.0005005062791640885
"ZHEJIANG SINOLIAN GROUP CO.,LTD",124,-2.306451612903226,0.0007052588479130338
KURARAY ASIA PACIFIC PTE. LTD.,62,-2.306451612903226,0.0003526294239565169
"WENZHOU OUHAI GLASSES CO.,LTD",62,-2.306451612903226,0.0003526294239565169
HENGLITAI COMPANY LTD.,111,-2.3063063063063063,0.0006313204203092481
ANHUI ZHONGDING SEALING PARTS,131,-2.3053435114503817,0.0007450718473919954
BREMBO SPA,308,-2.3051948051948052,0.0017517719770743098
GRANEX DO BRASIL LTDA - EPP,213,-2.3051643192488265,0.0012114526984312597
BRUCHA GESELLSCHAFT M.B.H.,69,-2.3043478260869565,0.00039244242343547853
"LUMINOUS OPTICAL TECHNOLOGY CO.,",56,-2.3035714285714284,0.0003185039958316927
ZHANGZHOU ZHUANGZHUANG PAPER,89,-2.303370786516854,0.000506193850518226
HAN LIEN INTERNATIONAL CORP,198,-2.303030303030303,0.0011261391281191992
YCH (KUNSHAN) CO LTD,66,-2.303030303030303,0.00037537970937306643
LONGSHORE LTD,66,-2.303030303030303,0.00037537970937306643
CUB ELECPARTS INC,99,-2.303030303030303,0.0005630695640595996
IVC NUTRITION CORPORATION,592,-2.302364864864865,0.003367042241649323
FAVINI SRL,149,-2.302013422818792,0.000847448131766468
"JI CHYUAN ENTERPRISE CO., LTD.",53,-2.30188679245283,0.0003014412817692806
QISDA CORPORATON,126,-2.3015873015873014,0.0007166339906213086
NINGBO BIYI ELECTRIC APPLIANCE,63,-2.3015873015873014,0.0003583169953106543
MARQUARDT MEXICO S DE RL DE CV,103,-2.3009708737864076,0.0005858198494761492
PARKER HANNIFIN GMBH,60,-2.3,0.0003412542812482422
ALWIN VIET NAM LLC,70,-2.3,0.00039812999478961586
MAHLE ELECTRIC DRIVES SLOVENIJA,60,-2.3,0.0003412542812482422
ESCO ELECMETAL FUNDICION LTDA,70,-2.3,0.00039812999478961586
STEARINERIE DUBOIS FILS,310,-2.3,0.0017631471197825845
SCHINDLER (CHINA) ELEVATOR CO. LTD,60,-2.3,0.0003412542812482422
PROCHAMP B.V.,130,-2.3,0.0007393842760378581
SCHULER OHG,50,-2.3,0.0002843785677068685
SL CORPORATION CHEONAN PLANT,144,-2.298611111111111,0.0008190102749957814
HONEYWELL TECHNOLOGIES SARL,499,-2.2985971943887775,0.002838098105714547
"WU JIANG XUENAIER CO.,LTD.",67,-2.298507462686567,0.00038106728072720376
CBN TRAV. MAD. SAN. VE TIC.LTD. STI,67,-2.298507462686567,0.00038106728072720376
ROSSIGNOL TECHNOLOGY,57,-2.2982456140350878,0.0003241915671858301
SUYASH IMPEX PVT LTD,57,-2.2982456140350878,0.0003241915671858301
BSC DRUKARNIA OPAKOWAN S.A.,84,-2.2976190476190474,0.0004777559937475391
EBERSPAECHER SUETRAK GMBH & CO. KG,252,-2.2976190476190474,0.0014332679812426171
ZHEJIANG C STAGE IMPORT EXPORT,74,-2.2972972972972974,0.0004208802802061654
LISI AUTOMOTIVE FORMER SAS,478,-2.297071129707113,0.002718659107277663
BRIDOR,303,-2.297029702970297,0.001723334120303623
"SORBIT VALJI, D.O.O.",54,-2.2962962962962963,0.000307128853123418
JIANGYIN POLMAN KNITTING GARMENTS C,81,-2.2962962962962963,0.000460693279685127
"SANMINA-SCI SYSTEMS (KUNSHAN) CO.,",71,-2.295774647887324,0.00040381756614375324
NIPPON ELECTRIC GLASS (MALAYSIA) SB,61,-2.2950819672131146,0.00034694185260237956
GST AUTOMOTIVE SAFETY POLAND,61,-2.2950819672131146,0.00034694185260237956
"YINXIN HANDICRAFTS CO.,LTD .ANXI QU",156,-2.2948717948717947,0.0008872611312454296
ERICH LACHER,51,-2.2941176470588234,0.00029006613906100583
"DOCOFIL - SOCIEDADE TEXTIL, LDA",68,-2.2941176470588234,0.00038675485208134114
SASH AUTOTECH PVT. LTD.,378,-2.2936507936507935,0.0021499019718639258
EAGLE HONOUR ENTERPRISES LIMITED,75,-2.2933333333333334,0.0004265678515603027
"TREND REJLEK, S.R.O.",58,-2.293103448275862,0.0003298791385399674
KERN-LIEBERS CR SPOL. S.R.O.,58,-2.293103448275862,0.0003298791385399674
PRESSWERK KREFELD GMBH & CO KG,82,-2.292682926829268,0.0004663808510392643
SHANGHAI OFFSET PRINTING PRODUCTS,253,-2.292490118577075,0.0014389555525967546
BESSAN MAKARNA GIDA SAN.VE TIC.A.S.,325,-2.292307692307692,0.0018484606900946452
PARKER HANNIFIN CONNECTORS LTD,319,-2.29153605015674,0.001814335261969821
RMB INDUSTRIAL LIMITED,62,-2.2903225806451615,0.0003526294239565169
ILLY CAFFE' SPA,131,-2.2900763358778624,0.0007450718473919954
NORDEX FOOD A/S,69,-2.289855072463768,0.00039244242343547853
F.S. FEHRER AUTOMOTIVE GMBH,1042,-2.2898272552783108,0.005926449351011139
"USUI CO., LTD.",145,-2.2896551724137932,0.0008246978463499185
DIS DRAXLMAIER INDUSTRIAL SOLUTIONS,121,-2.2892561983471076,0.0006881961338506217
HUI DONG GOLDEN MOUNTAIN CERAMICS F,309,-2.2880258899676376,0.0017574595484284472
"WELLHEAD SOLUTIONS CO., LTD",66,-2.287878787878788,0.00037537970937306643
FAURECIA AUTOSITZE GMBH,220,-2.286363636363636,0.0012512656979102213
"COOPER ELECTRIC(CHANGZHOU) CO.,LTD.",126,-2.2857142857142856,0.0007166339906213086
PRESOTTO INDUSTRIE MOBILI SPA,98,-2.2857142857142856,0.0005573819927054622
ZOPPAS INDUSTRIES ROMANIA S.R.L.,133,-2.2857142857142856,0.0007564469901002702
ALKA3 INDUSTRIA DE AUTOPECAS LTDA,210,-2.2857142857142856,0.0011943899843688476
THE BELLEEK POTTERY LTD,56,-2.2857142857142856,0.0003185039958316927
WUXI NOK FREUDENBERG OILSEAL,112,-2.2857142857142856,0.0006370079916633854
LOTUS BAKERIES BELGIE NV,650,-2.2846153846153845,0.0036969213801892904
DANFOSS INDUSTRIES SA DE CV,437,-2.2837528604118993,0.0024854686817580305
"WENZHOU HOS GARMENT CO.,LTD",67,-2.283582089552239,0.00038106728072720376
CATHAY CONSOLIDATED INC,67,-2.283582089552239,0.00038106728072720376
M S ORIENTAL RUBBER INDUSTRIES PVT.,254,-2.283464566929134,0.0014446431239508919
IFA ENGINEERED COMPONENTS GROUP,127,-2.283464566929134,0.0007223215619754459
"GUANGZHOU WEIDU TRADE CO.,LTD",120,-2.283333333333333,0.0006825085624964844
"HANGZHOU METALTECH CO.,LTD",60,-2.283333333333333,0.0003412542812482422
DR. PAUL LOHMANN GMBH KG,113,-2.2831858407079646,0.0006426955630175228
FUZHOU LIGHT INDUSTRY IMPORT,113,-2.2831858407079646,0.0006426955630175228
YOUNGJIN MACHINERY CO LTD,53,-2.2830188679245285,0.0003014412817692806
ZHEJIANG MAIXING MACHINERY CO. LTD,53,-2.2830188679245285,0.0003014412817692806
RIVIERA HOME FURNISHINGS PVT LTD,212,-2.2830188679245285,0.0012057651270771224
NINGBO LAMO ELECTRIC APPLIANCE,53,-2.2830188679245285,0.0003014412817692806
ALU TP GMBH,92,-2.282608695652174,0.000523256564580638
EDWIN DEUTGEN KUNSTSTOFFTECHNIK GMB,269,-2.282527881040892,0.0015299566942629525
"ZHEJIANG ZHENGDE BRAKE CO.,LTD",85,-2.2823529411764705,0.0004834435651016764
WKA CORPORATION SDN. BHD.,486,-2.2818930041152266,0.0027641596781107615
KAHL GMBH & CO. KG,135,-2.2814814814814817,0.0007678221328085449
"THAI GRIPTECH CO., LTD.",295,-2.2813559322033896,0.0016778335494705239
LANKA COCO PRODUCTS (PVT) LTD,64,-2.28125,0.00036400456666479166
RICO TECHNOLOGY CO LTD,160,-2.28125,0.0009100114166619791
B. KETTERER S HNE GMBH & CO. KG,64,-2.28125,0.00036400456666479166
DBEST GLOBAL LIMITED,89,-2.2808988764044944,0.000506193850518226
"NINGBO REHO IMP.& EXP.CO.,LTD",50,-2.28,0.0002843785677068685
"COSMOS BREWERY (THAILAND) CO., LTD.",50,-2.28,0.0002843785677068685
"KERON INDUSTRIAL CO., LTD.",61,-2.278688524590164,0.00034694185260237956
LEVITON ELECTRONIC (DONGGUAN) CO.,183,-2.278688524590164,0.0010408255578071388
BAYERISCHE MOTOREN WERKE AG,1767,-2.277872099603848,0.010049938582760732
KROSNO GLASS S.A.,90,-2.2777777777777777,0.0005118814218723633
LOCKTITEN CORPORATION,72,-2.2777777777777777,0.0004095051374978907
COMPENSADOS IMPERIO LTDA,54,-2.2777777777777777,0.000307128853123418
DAVRO PRODUCTS INC CHINA,54,-2.2777777777777777,0.000307128853123418
CASA VINICOLA MORANDO SRL,292,-2.2773972602739727,0.0016607708354081118
"NANJING TINGBI TRADING CO., LTD.",137,-2.2773722627737225,0.0007791972755168197
VIBRACOUSTIC GMBH & CO. KG,65,-2.276923076923077,0.00036969213801892905
SISECAM DIS TICARET AS,336,-2.2767857142857144,0.0019110239749901563
ITALPIZZA S.P.A.,358,-2.276536312849162,0.002036150544781178
ADIENT & SUMMIT CORPORATION LTD.,76,-2.276315789473684,0.0004322554229144401
ZHONGNAN INDUSTRIAL GROUP LIMITED,181,-2.276243093922652,0.001029450415098864
"PUIG INTERNATIONAL,S.A. ESN0393950A",181,-2.276243093922652,0.001029450415098864
"NINGBO SHIXUN IMPORT & EXPORT CO.,L",58,-2.2758620689655173,0.0003298791385399674
RIKEN TECHNOS CORP.,149,-2.2751677852348995,0.000847448131766468
MUENZING CHEMIE GMBH,80,-2.275,0.00045500570833098954
GILARDONI VITTORIO S.R.L.,51,-2.2745098039215685,0.00029006613906100583
BTS BEFESTIGUNGSELEMENTE TECHNIK,51,-2.2745098039215685,0.00029006613906100583
BERNECKER UMFORMTECHNIK GMBH,62,-2.274193548387097,0.0003526294239565169
PATACON EXPORT WINES S.P.A,62,-2.274193548387097,0.0003526294239565169
THUMBPRINTS UTD SDN BHD,95,-2.2736842105263158,0.0005403192786430501
FCA MEXICO S.A. DE C.V.,567,-2.27336860670194,0.0032248529577958884
"SENNICS CO., LTD.",77,-2.272727272727273,0.00043794299426857744
YCH LOGISTICS(SHANGHAI) VOI,66,-2.272727272727273,0.00037537970937306643
WUXI KALSPIRE SCIENTIFIC AND TECHNO,66,-2.272727272727273,0.00037537970937306643
LUCCHETTI BRUNO,136,-2.2720588235294117,0.0007735097041626823
ANHUI YINGLIU ELECTROMECHANICAL CO.,239,-2.271966527196653,0.0013593295536388314
LARKCOP INTERNATIONAL CO LTD,81,-2.271604938271605,0.000460693279685127
PRECISION METAL WORKS LIMITED,140,-2.2714285714285714,0.0007962599895792317
T.D. SRL,199,-2.271356783919598,0.0011318266994733365
R.S.B INDUSTRIAL LTD.,59,-2.2711864406779663,0.00033556670989410485
SWEETSOL SUCURSAL COLOMBIA,177,-2.2711864406779663,0.0010067001296823145
STEELCASE SA,107,-2.2710280373831777,0.0006085701348926986
